Datum;Uhrzeit;Biomasse[MWh];Wasserkraft[MWh];Wind Offshore[MWh];Wind Onshore[MWh];Photovoltaik[MWh];Sonstige Erneuerbare[MWh];Kernenergie[MWh];Braunkohle[MWh];Steinkohle[MWh];Erdgas[MWh];Pumpspeicher[MWh];Sonstige Konventionelle[MWh]
07.03.2021;08:00;1.223;336;1.117;2.785;1.334;56;1.978;2.762;664;1.599;113;404
07.03.2021;08:15;1.223;335;1.138;2.805;1.748;56;1.972;2.746;664;1.598;37;403
07.03.2021;08:30;1.227;336;1.181;2.836;2.151;56;1.969;2.726;664;1.585;30;404
07.03.2021;08:45;1.229;337;1.224;2.880;2.518;56;1.970;2.667;663;1.593;18;403
07.03.2021;09:00;1.228;345;1.246;3.010;2.873;56;1.971;2.509;657;1.479;8;403
07.03.2021;09:15;1.223;338;1.283;3.087;3.188;56;1.967;2.442;653;1.468;0;403
07.03.2021;09:30;1.224;340;1.283;3.130;3.491;56;1.970;2.366;653;1.473;1;404
07.03.2021;09:45;1.225;339;1.287;3.194;3.799;56;1.973;2.252;655;1.465;1;402
07.03.2021;10:00;1.230;344;1.292;3.180;4.054;56;1.975;2.147;645;1.374;37;403
07.03.2021;10:15;1.234;342;1.303;3.238;4.282;56;1.975;2.098;645;1.382;36;402
07.03.2021;10:30;1.232;338;1.320;3.269;4.478;56;1.973;2.076;643;1.343;0;404
07.03.2021;10:45;1.234;338;1.302;3.292;4.648;56;1.970;2.084;642;1.307;3;405
07.03.2021;11:00;1.233;338;1.264;3.327;4.784;56;1.966;2.052;629;1.261;30;404
07.03.2021;11:15;1.234;338;1.252;3.374;4.907;56;1.959;2.047;631;1.254;20;404
07.03.2021;11:30;1.235;338;1.230;3.417;4.999;56;1.959;2.036;631;1.259;19;404
07.03.2021;11:45;1.237;337;1.216;3.488;5.033;56;1.953;2.036;626;1.257;2;403
07.03.2021;12:00;1.237;348;1.190;3.537;5.058;56;1.956;2.060;613;1.232;9;404
07.03.2021;12:15;1.240;338;1.195;3.642;5.070;56;1.951;2.056;616;1.231;4;405
07.03.2021;12:30;1.233;340;1.191;3.688;5.031;56;1.939;2.022;617;1.231;12;405
07.03.2021;12:45;1.235;337;1.183;3.700;5.050;56;1.935;1.951;614;1.237;1;405
07.03.2021;13:00;1.240;338;1.185;3.631;5.012;56;1.917;1.889;612;1.223;9;405
07.03.2021;13:15;1.238;337;1.191;3.631;4.912;56;1.892;1.871;613;1.222;6;404
07.03.2021;13:30;1.244;340;1.179;3.560;4.773;56;1.901;1.877;610;1.226;25;403
07.03.2021;13:45;1.240;342;1.111;3.471;4.657;56;1.915;1.895;613;1.224;22;404
07.03.2021;14:00;1.241;351;1.049;3.567;4.503;56;1.944;1.952;614;1.223;38;403
07.03.2021;14:15;1.242;351;1.003;3.675;4.285;56;1.956;1.947;615;1.234;52;403
07.03.2021;14:30;1.242;347;943;3.656;4.043;56;1.961;1.989;615;1.227;49;401
07.03.2021;14:45;1.235;347;908;3.559;3.798;56;1.957;2.105;616;1.226;49;404
07.03.2021;15:00;1.236;342;912;3.493;3.528;56;1.942;2.275;614;1.236;7;403
07.03.2021;15:15;1.236;344;933;3.440;3.222;56;1.945;2.353;612;1.250;7;406
07.03.2021;15:30;1.236;349;916;3.405;2.865;56;1.951;2.441;613;1.287;6;404
07.03.2021;15:45;1.235;345;885;3.425;2.489;56;1.957;2.501;617;1.316;2;404
07.03.2021;16:00;1.234;350;867;3.334;2.123;56;1.953;2.740;646;1.434;9;404
07.03.2021;16:15;1.235;342;830;3.269;1.749;56;1.955;2.890;704;1.478;5;403
07.03.2021;16:30;1.234;346;846;3.161;1.391;56;1.959;2.952;724;1.519;24;405
07.03.2021;16:45;1.231;340;901;2.985;1.050;56;1.959;3.010;783;1.536;182;406
07.03.2021;17:00;1.230;341;917;2.859;735;56;1.947;3.184;844;1.741;124;406
07.03.2021;17:15;1.228;348;908;2.824;462;56;1.950;3.417;899;1.768;131;407
07.03.2021;17:30;1.233;349;892;2.720;243;56;1.958;3.608;922;1.781;224;403
07.03.2021;17:45;1.236;346;859;2.635;93;56;1.964;3.687;946;1.832;379;406
07.03.2021;18:00;1.234;336;832;2.506;22;56;1.958;3.713;965;1.955;254;407
07.03.2021;18:15;1.232;338;767;2.456;1;56;1.985;3.779;979;1.991;416;406
07.03.2021;18:30;1.231;346;715;2.413;0;56;1.997;3.786;996;1.995;545;406
07.03.2021;18:45;1.234;363;654;2.449;0;56;2.009;3.809;1.011;1.998;605;407
07.03.2021;19:00;1.235;345;628;2.433;0;56;2.026;3.812;1.022;2.016;821;406
07.03.2021;19:15;1.240;346;595;2.454;0;56;2.033;3.832;1.043;2.015;762;406
07.03.2021;19:30;1.238;352;534;2.439;0;56;2.033;3.839;1.054;2.020;649;406
07.03.2021;19:45;1.236;337;470;2.472;0;56;2.033;3.831;1.053;2.017;550;408
07.03.2021;20:00;1.238;358;419;2.483;0;56;2.032;3.853;1.052;2.015;754;406
07.03.2021;20:15;1.240;350;380;2.522;0;56;2.032;3.861;1.047;2.022;659;406
07.03.2021;20:30;1.238;346;342;2.512;0;56;2.032;3.845;1.030;2.019;522;407
07.03.2021;20:45;1.237;340;356;2.460;0;56;2.033;3.827;994;2.017;461;406
07.03.2021;21:00;1.238;360;383;2.369;0;56;2.035;3.829;987;2.014;303;406
07.03.2021;21:15;1.240;339;377;2.348;0;56;2.035;3.841;988;2.008;157;407
07.03.2021;21:30;1.239;334;344;2.373;0;56;2.036;3.840;990;2.017;104;407
07.03.2021;21:45;1.239;334;305;2.360;0;56;2.036;3.830;994;2.013;111;406
07.03.2021;22:00;1.236;335;251;2.284;0;56;2.034;3.859;1.005;2.012;278;405
07.03.2021;22:15;1.238;335;268;2.178;0;56;2.033;3.850;1.001;2.012;138;407
07.03.2021;22:30;1.231;338;285;2.136;0;56;2.032;3.850;1.001;2.013;87;408
07.03.2021;22:45;1.232;340;289;2.109;0;56;2.033;3.867;996;2.017;34;407
07.03.2021;23:00;1.224;343;265;2.036;0;56;2.034;3.840;999;1.982;55;407
07.03.2021;23:15;1.226;334;249;1.987;0;57;2.035;3.835;1.003;1.978;31;407
07.03.2021;23:30;1.230;335;239;1.916;0;57;2.035;3.836;1.001;1.978;50;406
07.03.2021;23:45;1.228;335;227;1.873;0;57;2.033;3.809;979;1.977;60;405
08.03.2021;00:00;1.225;330;215;1.783;0;57;2.034;3.776;962;1.953;105;403
08.03.2021;00:15;1.228;326;197;1.707;0;57;2.025;3.738;942;1.991;79;404
08.03.2021;00:30;1.228;328;183;1.640;0;57;2.034;3.694;924;1.973;52;404
08.03.2021;00:45;1.223;327;170;1.583;0;57;2.036;3.629;904;1.978;55;403
08.03.2021;01:00;1.220;330;156;1.512;0;57;2.036;3.608;893;1.954;69;404
08.03.2021;01:15;1.218;328;140;1.429;0;57;2.036;3.585;862;1.953;243;404
08.03.2021;01:30;1.219;329;113;1.362;0;57;2.036;3.614;860;1.955;204;403
08.03.2021;01:45;1.219;330;94;1.306;0;57;2.035;3.631;854;1.948;155;404
08.03.2021;02:00;1.217;335;85;1.253;0;57;2.035;3.720;853;1.970;258;403
08.03.2021;02:15;1.224;334;81;1.209;0;57;2.035;3.722;854;1.977;185;402
08.03.2021;02:30;1.226;336;80;1.147;0;57;2.035;3.719;864;1.985;217;403
08.03.2021;02:45;1.228;337;77;1.118;0;57;2.035;3.711;881;1.983;180;402
08.03.2021;03:00;1.227;335;86;1.066;0;57;2.037;3.724;906;1.988;36;402
08.03.2021;03:15;1.229;330;92;1.026;0;57;2.037;3.732;944;1.989;24;402
08.03.2021;03:30;1.228;329;85;1.016;0;57;2.038;3.755;969;2.001;7;402
08.03.2021;03:45;1.224;328;77;1.008;0;57;2.029;3.778;1.044;1.997;36;405
08.03.2021;04:00;1.221;329;69;979;0;56;2.033;3.856;1.047;2.055;55;404
08.03.2021;04:15;1.221;328;53;949;0;56;2.036;3.889;1.072;2.090;59;404
08.03.2021;04:30;1.219;330;55;893;0;56;2.039;3.907;1.095;2.112;45;404
08.03.2021;04:45;1.220;339;54;847;0;56;2.041;3.911;1.141;2.105;76;404
08.03.2021;05:00;1.220;358;61;813;0;56;2.041;3.863;1.207;2.127;179;403
08.03.2021;05:15;1.216;405;72;793;0;56;2.042;3.882;1.290;2.148;238;404
08.03.2021;05:30;1.216;413;74;770;0;56;2.042;3.906;1.419;2.221;234;404
08.03.2021;05:45;1.214;389;78;747;0;56;2.043;3.931;1.553;2.402;261;402
08.03.2021;06:00;1.214;357;85;713;0;57;2.032;3.948;1.581;2.497;149;392
08.03.2021;06:15;1.206;384;92;677;1;57;2.042;3.997;1.675;2.519;362;391
08.03.2021;06:30;1.204;370;95;641;6;56;2.043;3.998;1.779;2.523;415;390
08.03.2021;06:45;1.210;363;106;618;36;57;2.042;4.004;1.874;2.600;505;393
08.03.2021;07:00;1.215;384;114;608;147;57;2.042;4.013;1.926;2.653;840;391
08.03.2021;07:15;1.215;352;117;577;374;56;2.044;4.034;1.955;2.665;1.061;393
08.03.2021;07:30;1.215;352;119;536;668;56;2.044;4.054;1.986;2.670;1.007;393
08.03.2021;07:45;1.213;347;121;503;1.004;56;2.043;4.062;2.002;2.691;948;392
08.03.2021;08:00;1.218;357;127;470;1.373;56;2.044;4.056;2.052;2.721;1.015;392
08.03.2021;08:15;1.219;382;136;434;1.798;56;2.044;4.063;2.066;2.727;653;391
08.03.2021;08:30;1.219;400;139;386;2.244;56;2.044;4.066;2.068;2.729;737;388
08.03.2021;08:45;1.218;353;152;314;2.667;56;2.043;4.063;2.067;2.719;491;388
08.03.2021;09:00;1.219;369;157;260;3.100;56;2.044;4.070;2.030;2.754;549;389
08.03.2021;09:15;1.214;345;154;203;3.501;56;2.044;4.071;1.962;2.746;456;391
08.03.2021;09:30;1.214;355;148;163;3.853;56;2.044;4.055;1.882;2.756;415;389
08.03.2021;09:45;1.201;350;143;137;4.213;56;2.043;4.067;1.875;2.750;253;383
08.03.2021;10:00;1.197;360;137;145;4.573;56;2.044;4.063;1.916;2.714;404;383
08.03.2021;10:15;1.197;335;136;154;4.900;56;2.044;4.078;1.855;2.709;318;379
08.03.2021;10:30;1.202;353;129;149;5.190;56;2.044;4.095;1.825;2.705;230;384
08.03.2021;10:45;1.199;352;124;152;5.427;56;2.044;4.094;1.820;2.707;139;386
08.03.2021;11:00;1.204;396;122;161;5.647;52;2.041;4.099;1.818;2.674;138;381
08.03.2021;11:15;1.207;363;123;175;5.840;51;2.040;4.099;1.802;2.670;108;375
08.03.2021;11:30;1.211;374;122;185;5.949;49;2.040;4.101;1.790;2.644;77;364
08.03.2021;11:45;1.217;365;118;191;6.043;43;2.040;4.092;1.776;2.574;62;360
08.03.2021;12:00;1.218;375;113;202;6.081;42;2.040;4.103;1.771;2.588;91;361
08.03.2021;12:15;1.221;338;106;204;6.104;42;2.037;4.122;1.764;2.615;59;362
08.03.2021;12:30;1.224;333;107;207;6.057;42;2.038;4.127;1.754;2.603;58;358
08.03.2021;12:45;1.226;336;107;196;6.035;42;2.039;4.115;1.757;2.603;31;359
08.03.2021;13:00;1.225;375;105;191;5.938;42;2.039;4.120;1.724;2.599;80;365
08.03.2021;13:15;1.228;367;105;187;5.801;42;2.038;4.128;1.773;2.591;45;364
08.03.2021;13:30;1.230;384;110;172;5.611;42;2.038;4.119;1.783;2.591;73;363
08.03.2021;13:45;1.225;346;113;168;5.409;41;2.038;4.085;1.793;2.598;65;361
08.03.2021;14:00;1.228;363;112;157;5.193;42;2.038;4.074;1.796;2.557;95;375
08.03.2021;14:15;1.224;373;108;159;4.912;43;2.038;4.088;1.816;2.637;110;369
08.03.2021;14:30;1.224;364;95;151;4.596;43;2.038;4.099;1.833;2.648;139;374
08.03.2021;14:45;1.222;377;91;157;4.276;43;2.037;4.122;1.837;2.646;191;354
08.03.2021;15:00;1.224;347;95;168;3.927;43;2.037;4.124;1.827;2.596;96;356
08.03.2021;15:15;1.224;343;100;154;3.552;43;2.037;4.126;1.843;2.645;153;364
08.03.2021;15:30;1.224;360;111;162;3.182;44;2.037;4.125;1.829;2.710;201;367
08.03.2021;15:45;1.222;349;132;165;2.794;45;2.037;4.139;1.833;2.732;329;369
08.03.2021;16:00;1.223;346;155;176;2.380;46;2.036;4.131;1.805;2.711;232;370
08.03.2021;16:15;1.220;347;177;174;1.965;47;2.037;4.133;1.864;2.765;244;372
08.03.2021;16:30;1.223;347;200;180;1.567;47;2.037;4.130;1.939;2.791;254;364
08.03.2021;16:45;1.218;347;220;183;1.179;48;2.037;4.121;2.013;2.818;398;367
08.03.2021;17:00;1.213;389;235;203;824;48;2.037;4.093;2.112;2.882;504;371
08.03.2021;17:15;1.214;398;252;228;510;48;2.037;4.113;2.155;2.902;721;371
08.03.2021;17:30;1.217;396;262;250;263;50;2.037;4.119;2.202;2.938;660;376
08.03.2021;17:45;1.218;399;276;279;98;53;2.037;4.119;2.294;3.006;684;386
08.03.2021;18:00;1.221;343;298;319;21;56;2.037;4.117;2.331;3.018;631;394
08.03.2021;18:15;1.222;356;328;365;1;56;2.037;4.125;2.319;2.998;726;392
08.03.2021;18:30;1.223;373;356;420;0;56;2.037;4.130;2.323;3.019;796;392
08.03.2021;18:45;1.223;371;390;481;0;56;2.037;4.138;2.325;3.033;816;389
08.03.2021;19:00;1.222;411;435;535;0;56;2.036;4.136;2.324;3.040;995;391
08.03.2021;19:15;1.220;389;472;589;0;56;2.036;4.134;2.337;3.010;869;390
08.03.2021;19:30;1.226;379;508;641;0;56;2.035;4.137;2.341;3.012;835;392
08.03.2021;19:45;1.227;352;532;696;0;56;2.036;4.118;2.288;3.003;775;392
08.03.2021;20:00;1.226;371;553;749;0;56;2.036;4.084;2.245;2.963;915;388
08.03.2021;20:15;1.228;351;550;804;0;56;2.036;4.062;2.167;2.963;819;386
08.03.2021;20:30;1.224;350;549;858;0;56;2.036;4.052;2.096;2.965;690;394
08.03.2021;20:45;1.224;354;544;906;0;57;2.036;4.047;2.026;2.934;521;394
08.03.2021;21:00;1.223;376;540;967;0;57;2.037;4.018;2.047;2.840;605;393
08.03.2021;21:15;1.228;362;527;1.004;0;57;2.038;4.011;2.035;2.814;514;389
08.03.2021;21:30;1.224;349;516;1.025;0;57;2.040;4.004;2.017;2.805;290;384
08.03.2021;21:45;1.226;348;525;1.064;0;57;2.041;3.996;1.960;2.780;230;391
08.03.2021;22:00;1.226;378;524;1.093;0;57;2.039;3.948;1.895;2.792;382;391
08.03.2021;22:15;1.228;355;515;1.120;0;57;2.038;3.915;1.872;2.743;372;390
08.03.2021;22:30;1.228;349;511;1.134;0;57;2.039;3.873;1.831;2.734;253;385
08.03.2021;22:45;1.227;357;514;1.122;0;57;2.039;3.831;1.804;2.731;265;381
08.03.2021;23:00;1.227;365;518;1.119;0;57;2.039;3.803;1.816;2.696;197;389
08.03.2021;23:15;1.225;361;523;1.120;0;57;2.038;3.800;1.768;2.675;262;393
08.03.2021;23:30;1.227;352;528;1.118;0;57;2.038;3.794;1.723;2.677;198;380
08.03.2021;23:45;1.225;353;553;1.099;0;57;2.038;3.799;1.702;2.664;62;385
09.03.2021;00:00;1.225;366;563;1.088;0;57;2.038;3.792;1.752;2.543;171;391
09.03.2021;00:15;1.225;361;552;1.093;0;57;2.037;3.788;1.769;2.491;68;400
09.03.2021;00:30;1.223;362;567;1.111;0;57;2.038;3.784;1.738;2.455;30;406
09.03.2021;00:45;1.218;361;599;1.136;0;57;2.038;3.745;1.732;2.454;24;403
09.03.2021;01:00;1.216;363;613;1.142;0;58;2.038;3.681;1.686;2.438;2;394
09.03.2021;01:15;1.210;366;615;1.138;0;57;2.038;3.646;1.674;2.412;1;397
09.03.2021;01:30;1.213;382;633;1.136;0;57;2.038;3.632;1.670;2.391;3;400
09.03.2021;01:45;1.218;378;658;1.151;0;57;2.038;3.575;1.619;2.371;9;406
09.03.2021;02:00;1.217;359;652;1.148;0;57;2.038;3.532;1.571;2.367;15;404
09.03.2021;02:15;1.216;357;652;1.131;0;57;2.039;3.519;1.580;2.360;5;402
09.03.2021;02:30;1.219;357;663;1.116;0;57;2.039;3.525;1.591;2.338;2;400
09.03.2021;02:45;1.214;356;640;1.091;0;57;2.039;3.547;1.611;2.335;1;406
09.03.2021;03:00;1.218;358;594;1.073;0;57;2.039;3.536;1.604;2.331;29;402
09.03.2021;03:15;1.215;355;548;1.051;0;57;2.040;3.540;1.599;2.369;22;400
09.03.2021;03:30;1.216;355;509;1.035;0;57;2.040;3.531;1.624;2.390;6;399
09.03.2021;03:45;1.212;354;467;1.035;0;57;2.040;3.523;1.670;2.382;10;400
09.03.2021;04:00;1.210;354;443;1.045;0;57;2.039;3.543;1.752;2.446;5;399
09.03.2021;04:15;1.207;376;410;1.058;0;57;2.039;3.554;1.807;2.427;37;404
09.03.2021;04:30;1.210;356;377;1.075;0;57;2.039;3.547;1.954;2.445;11;406
09.03.2021;04:45;1.208;358;338;1.072;0;57;2.040;3.567;2.011;2.513;3;407
09.03.2021;05:00;1.212;354;305;1.083;0;57;2.039;3.649;2.054;2.553;1;404
09.03.2021;05:15;1.207;354;286;1.100;0;57;2.039;3.721;2.101;2.543;1;404
09.03.2021;05:30;1.207;355;277;1.111;0;57;2.039;3.750;2.163;2.590;3;402
09.03.2021;05:45;1.205;354;278;1.145;0;57;2.040;3.762;2.245;2.718;38;406
09.03.2021;06:00;1.207;365;275;1.173;0;57;2.037;3.789;2.341;2.776;35;388
09.03.2021;06:15;1.204;378;272;1.183;2;57;2.039;3.829;2.424;2.872;143;389
09.03.2021;06:30;1.201;411;262;1.191;9;57;2.040;3.854;2.496;2.953;218;393
09.03.2021;06:45;1.203;417;251;1.179;51;57;2.040;3.864;2.531;3.052;424;395
09.03.2021;07:00;1.206;385;249;1.165;165;57;2.042;3.873;2.554;3.128;806;396
09.03.2021;07:15;1.205;404;245;1.162;347;57;2.042;3.899;2.572;3.127;926;393
09.03.2021;07:30;1.207;407;235;1.165;572;57;2.042;3.904;2.598;3.140;803;394
09.03.2021;07:45;1.206;405;227;1.131;827;56;2.042;3.885;2.603;3.137;870;395
09.03.2021;08:00;1.214;404;219;1.088;1.102;56;2.042;3.892;2.616;3.139;882;394
09.03.2021;08:15;1.210;400;223;1.041;1.424;56;2.043;3.917;2.611;3.114;857;394
09.03.2021;08:30;1.213;387;221;1.000;1.751;56;2.043;3.922;2.595;3.104;783;390
09.03.2021;08:45;1.210;368;220;939;2.072;56;2.044;3.898;2.580;3.090;591;381
09.03.2021;09:00;1.210;375;221;883;2.406;56;2.045;3.922;2.553;3.058;463;384
